Source,Target,Type,Kind,Id,Label,timeset,Weight
@solangeamaral6,@wallyssonrg,Directed,Retweets_from,7305,,<[2018-10-01T11:26:52.385Z]>,1
@solangeamaral6,1044062809582194688,Directed,Retweets,7306,,<[2018-10-01T11:26:52.385Z]>,1
@bibicamatoss,1046723115945021440,Directed,Tweets,7307,,<[2018-10-01T11:26:52.886Z]>,1
1046723115945021440,http://pbs.twimg.com/tweet_video_thumb/DoZMRj_XgAAjMdg.jpg,Directed,Has_media,7308,,<[2018-10-01T11:26:52.886Z]>,1
@theoffficce,1046608172688068608,Directed,Tweets,7309,,<[2018-10-01T11:26:52.886Z]>,1
1046608172688068608,http://pbs.twimg.com/tweet_video_thumb/DoZMRj_XgAAjMdg.jpg,Directed,Has_media,7310,,<[2018-10-01T11:26:52.886Z]>,1
@bibicamatoss,@theoffficce,Directed,Retweets_from,7311,,<[2018-10-01T11:26:52.886Z]>,1
@bibicamatoss,1046608172688068608,Directed,Retweets,7312,,<[2018-10-01T11:26:52.886Z]>,1
@camilob16393193,1046723115978493952,Directed,Tweets,7313,,<[2018-10-01T11:26:52.935Z]>,1
@hudsoncunha,1046693300982480897,Directed,Tweets,7314,,<[2018-10-01T11:26:52.935Z]>,1
1046693300982480897,https://twitter.com/agencialupa/status/1046586218421649413,Directed,Has_link,7315,,<[2018-10-01T11:26:52.935Z]>,1
@hudsoncunha,@agencialupa,Directed,Quotes_from,7316,,<[2018-10-01T11:26:52.935Z]>,1
@hudsoncunha,1046586218421649413,Directed,Quotes,7317,,<[2018-10-01T11:26:52.935Z]>,1
@camilob16393193,@hudsoncunha,Directed,Retweets_from,7318,,<[2018-10-01T11:26:52.935Z]>,1
@camilob16393193,1046693300982480897,Directed,Retweets,7319,,<[2018-10-01T11:26:52.935Z]>,1
@camilob16393193,@agencialupa,Directed,Quotes_from,7320,,<[2018-10-01T11:26:52.936Z]>,1
@camilob16393193,1046586218421649413,Directed,Quotes,7321,,<[2018-10-01T11:26:52.936Z]>,1
@artinovar,1046723117165547520,Directed,Tweets,7322,,<[2018-10-01T11:26:53.263Z]>,1
